SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,3,7,48,077,Texas,Clay County,10752,10471
50,3,7,48,079,Texas,Cochran County,3127,2853
50,3,7,48,081,Texas,Coke County,3320,3387
50,3,7,48,083,Texas,Coleman County,8895,8175
50,3,7,48,085,Texas,Collin County,782341,1034730
50,3,7,48,087,Texas,Collingsworth County,3057,2920
50,3,7,48,089,Texas,Colorado County,20874,21493
50,3,7,48,091,Texas,Comal County,108472,156209
50,3,7,48,093,Texas,Comanche County,13974,13635
50,3,7,48,095,Texas,Concho County,4087,2726
50,3,7,48,097,Texas,Cooke County,38437,41257
50,3,7,48,099,Texas,Coryell County,75388,75951
50,3,7,48,101,Texas,Cottle County,1505,1398
50,3,7,48,103,Texas,Crane County,4375,4797
50,3,7,48,105,Texas,Crockett County,3719,3464
50,3,7,48,107,Texas,Crosby County,6059,5737
50,3,7,48,109,Texas,Culberson County,2398,2171
50,3,7,48,111,Texas,Dallam County,6703,7287
50,3,7,48,113,Texas,Dallas County,2368139,2635516
50,3,7,48,115,Texas,Dawson County,13833,12728
50,3,7,48,117,Texas,Deaf Smith County,19372,18546
50,3,7,48,119,Texas,Delta County,5231,5331
50,3,7,48,121,Texas,Denton County,662614,887207
50,3,7,48,123,Texas,DeWitt County,20097,20160
50,3,7,48,125,Texas,Dickens County,2444,2211
50,3,7,48,127,Texas,Dimmit County,9996,10124
50,3,7,48,129,Texas,Donley County,3677,3278
50,3,7,48,131,Texas,Duval County,11782,11157
50,3,7,48,133,Texas,Eastland County,18583,18360
50,3,7,48,135,Texas,Ector County,137130,166223
50,3,7,48,137,Texas,Edwards County,2002,1932
50,3,7,48,139,Texas,Ellis County,149610,184826
50,3,7,48,141,Texas,El Paso County,800647,839238
50,3,7,48,143,Texas,Erath County,37890,42698
50,3,7,48,145,Texas,Falls County,17866,17297
50,3,7,48,147,Texas,Fannin County,33915,35514
50,3,7,48,149,Texas,Fayette County,24554,25346
50,3,7,48,151,Texas,Fisher County,3974,3830
50,3,7,48,153,Texas,Floyd County,6446,5712
50,3,7,48,155,Texas,Foard County,1336,1155
50,3,7,48,157,Texas,Fort Bend County,585375,811688
50,3,7,48,159,Texas,Franklin County,10605,10725
50,3,7,48,161,Texas,Freestone County,19816,19717
50,3,7,48,163,Texas,Frio County,17217,20306
50,3,7,48,165,Texas,Gaines County,17526,21492
50,3,7,48,167,Texas,Galveston County,291309,342139
50,3,7,48,169,Texas,Garza County,6461,6229
50,3,7,48,171,Texas,Gillespie County,24837,26988
50,3,7,48,173,Texas,Glasscock County,1226,1409
50,3,7,48,175,Texas,Goliad County,7210,7658
50,3,7,48,177,Texas,Gonzales County,19807,20837
50,3,7,48,179,Texas,Gray County,22535,21886
50,3,7,48,181,Texas,Grayson County,120877,136212
50,3,7,48,183,Texas,Gregg County,121730,123945
50,3,7,48,185,Texas,Grimes County,26604,28880
50,3,7,48,187,Texas,Guadalupe County,131533,166847
50,3,7,48,189,Texas,Hale County,36273,33406
50,3,7,48,191,Texas,Hall County,3353,2964
50,3,7,48,193,Texas,Hamilton County,8517,8461
50,3,7,48,195,Texas,Hansford County,5613,5399
50,3,7,48,197,Texas,Hardeman County,4139,3933
50,3,7,48,199,Texas,Hardin County,54635,57602
50,3,7,48,201,Texas,Harris County,4092459,4713325
50,3,7,48,203,Texas,Harrison County,65631,66553
50,3,7,48,205,Texas,Hartley County,6062,5576
50,3,7,48,207,Texas,Haskell County,5899,5658
50,3,7,48,209,Texas,Hays County,157107,230191
50,3,7,48,211,Texas,Hemphill County,3807,3819
50,3,7,48,213,Texas,Henderson County,78532,82737
50,3,7,48,215,Texas,Hidalgo County,774769,868707
50,3,7,48,217,Texas,Hill County,35089,36649
50,3,7,48,219,Texas,Hockley County,22935,23021
50,3,7,48,221,Texas,Hood County,51182,61643
50,3,7,48,223,Texas,Hopkins County,35161,37084
50,3,7,48,225,Texas,Houston County,23732,22968
50,3,7,48,227,Texas,Howard County,35012,36664
50,3,7,48,229,Texas,Hudspeth County,3476,4886
50,3,7,48,231,Texas,Hunt County,86129,98594
50,3,7,48,233,Texas,Hutchinson County,22150,20938
50,3,7,48,235,Texas,Irion County,1599,1536
50,3,7,48,237,Texas,Jack County,9044,8935
50,3,7,48,239,Texas,Jackson County,14075,14760
50,3,7,48,241,Texas,Jasper County,35710,35529
50,3,7,48,243,Texas,Jeff Davis County,2342,2274
50,3,7,48,245,Texas,Jefferson County,252273,251565
50,3,7,48,247,Texas,Jim Hogg County,5300,5200
50,3,7,48,249,Texas,Jim Wells County,40838,40482
50,3,7,48,251,Texas,Johnson County,150934,175817
50,3,7,48,253,Texas,Jones County,20202,20083
50,3,7,48,255,Texas,Karnes County,14824,15601
50,3,7,48,257,Texas,Kaufman County,103350,136154
50,3,7,48,259,Texas,Kendall County,33410,47431
50,3,7,48,261,Texas,Kenedy County,416,404
50,3,7,48,263,Texas,Kent County,808,762
50,3,7,48,265,Texas,Kerr County,49625,52600
50,3,7,48,267,Texas,Kimble County,4607,4337
50,3,7,48,269,Texas,King County,286,272
50,3,7,48,271,Texas,Kinney County,3598,3667
50,3,7,48,273,Texas,Kleberg County,32061,30680
50,3,7,48,275,Texas,Knox County,3719,3664
50,3,7,48,277,Texas,Lamar County,49793,49859
50,3,7,48,279,Texas,Lamb County,13977,12893
50,3,7,48,281,Texas,Lampasas County,19677,21428
50,3,7,48,283,Texas,La Salle County,6886,7520
50,3,7,48,285,Texas,Lavaca County,19263,20154
50,3,7,48,287,Texas,Lee County,16612,17239
50,3,7,48,289,Texas,Leon County,16801,17404
50,3,7,48,291,Texas,Liberty County,75643,88219
50,3,7,48,293,Texas,Limestone County,23384,23437
50,3,7,48,295,Texas,Lipscomb County,3302,3233
50,3,7,48,297,Texas,Live Oak County,11531,12207
50,3,7,48,299,Texas,Llano County,19301,21795
50,3,7,48,301,Texas,Loving County,82,169
50,3,7,48,303,Texas,Lubbock County,278831,310569
50,3,7,48,305,Texas,Lynn County,5915,5951
50,3,7,48,307,Texas,McCulloch County,8283,7984
50,3,7,48,309,Texas,McLennan County,234906,256623
50,3,7,48,311,Texas,McMullen County,707,743
50,3,7,48,313,Texas,Madison County,13664,14284
50,3,7,48,315,Texas,Marion County,10546,9854
50,3,7,48,317,Texas,Martin County,4799,5771
50,3,7,48,319,Texas,Mason County,4012,4274
50,3,7,48,321,Texas,Matagorda County,36702,36643
50,3,7,48,323,Texas,Maverick County,54258,58722
50,3,7,48,325,Texas,Medina County,46006,51584
50,3,7,48,327,Texas,Menard County,2242,2138
50,3,7,48,329,Texas,Midland County,136872,176832
50,3,7,48,331,Texas,Milam County,24757,24823
50,3,7,48,333,Texas,Mills County,4936,4873
50,3,7,48,335,Texas,Mitchell County,9403,8545
50,3,7,48,337,Texas,Montague County,19719,19818
50,3,7,48,339,Texas,Montgomery County,455746,607391
50,3,7,48,341,Texas,Moore County,21904,20940
50,3,7,48,343,Texas,Morris County,12934,12388
50,3,7,48,345,Texas,Motley County,1210,1200
50,3,7,48,347,Texas,Nacogdoches County,64524,65204
50,3,7,48,349,Texas,Navarro County,47735,50113
50,3,7,48,351,Texas,Newton County,14445,13595
50,3,7,48,353,Texas,Nolan County,15216,14714
50,3,7,48,355,Texas,Nueces County,340223,362294
50,3,7,48,357,Texas,Ochiltree County,10223,9836
50,3,7,48,359,Texas,Oldham County,2052,2112
50,3,7,48,361,Texas,Orange County,81837,83396
50,3,7,48,363,Texas,Palo Pinto County,28111,29189
50,3,7,48,365,Texas,Panola County,23796,23194
50,3,7,48,367,Texas,Parker County,116927,142878
50,3,7,48,369,Texas,Parmer County,10269,9605
50,3,7,48,371,Texas,Pecos County,15507,15823
50,3,7,48,373,Texas,Polk County,45413,51353
50,3,7,48,375,Texas,Potter County,121073,117415
50,3,7,48,377,Texas,Presidio County,7818,6704
50,3,7,48,379,Texas,Rains County,10914,12514
50,3,7,48,381,Texas,Randall County,120725,137713
50,3,7,48,383,Texas,Reagan County,3367,3849
50,3,7,48,385,Texas,Real County,3309,3452
50,3,7,48,387,Texas,Red River County,12860,12023
50,3,7,48,389,Texas,Reeves County,13783,15976
50,3,7,48,391,Texas,Refugio County,7383,6948
50,3,7,48,393,Texas,Roberts County,929,854
50,3,7,48,395,Texas,Robertson County,16622,17074
50,3,7,48,397,Texas,Rockwall County,78337,104915
50,3,7,48,399,Texas,Runnels County,10501,10264
50,3,7,48,401,Texas,Rusk County,53330,54406
50,3,7,48,403,Texas,Sabine County,10834,10542
50,3,7,48,405,Texas,San Augustine County,8865,8237
50,3,7,48,407,Texas,San Jacinto County,26384,28859
50,3,7,48,409,Texas,San Patricio County,64804,66730
50,3,7,48,411,Texas,San Saba County,6131,6055
50,3,7,48,413,Texas,Schleicher County,3461,2793
50,3,7,48,415,Texas,Scurry County,16921,16703
50,3,7,48,417,Texas,Shackelford County,3378,3265
50,3,7,48,419,Texas,Shelby County,25448,25274
50,3,7,48,421,Texas,Sherman County,3034,3022
50,3,7,48,423,Texas,Smith County,209714,232751
50,3,7,48,425,Texas,Somervell County,8490,9128
50,3,7,48,427,Texas,Starr County,60968,64633
50,3,7,48,429,Texas,Stephens County,9630,9366
50,3,7,48,431,Texas,Sterling County,1143,1291
50,3,7,48,433,Texas,Stonewall County,1490,1350
50,3,7,48,435,Texas,Sutton County,4128,3776
50,3,7,48,437,Texas,Swisher County,7854,7397
50,3,7,48,439,Texas,Tarrant County,1809034,2102515
50,3,7,48,441,Texas,Taylor County,131506,138034
50,3,7,48,443,Texas,Terrell County,984,776
50,3,7,48,445,Texas,Terry County,12651,12337
50,3,7,48,447,Texas,Throckmorton County,1641,1501
50,3,7,48,449,Texas,Titus County,32334,32750
50,3,7,48,451,Texas,Tom Green County,110224,119200
50,3,7,48,453,Texas,Travis County,1024266,1273954
50,3,7,48,455,Texas,Trinity County,14585,14651
50,3,7,48,457,Texas,Tyler County,21766,21672
50,3,7,48,459,Texas,Upshur County,39309,41753
50,3,7,48,461,Texas,Upton County,3355,3657
50,3,7,48,463,Texas,Uvalde County,26405,26741
50,3,7,48,465,Texas,Val Verde County,48879,49025
50,3,7,48,467,Texas,Van Zandt County,52579,56590
50,3,7,48,469,Texas,Victoria County,86793,92084
50,3,7,48,471,Texas,Walker County,67861,72971
50,3,7,48,473,Texas,Waller County,43205,55246
50,3,7,48,475,Texas,Ward County,10658,11998
50,3,7,48,477,Texas,Washington County,33718,35882
50,3,7,48,479,Texas,Webb County,250304,276652
50,3,7,48,481,Texas,Wharton County,41280,41556
50,3,7,48,483,Texas,Wheeler County,5410,5056
50,3,7,48,485,Texas,Wichita County,131500,132230
50,3,7,48,487,Texas,Wilbarger County,13535,12769
50,3,7,48,489,Texas,Willacy County,22134,21358
50,3,7,48,491,Texas,Williamson County,422679,590551
50,3,7,48,493,Texas,Wilson County,42918,51070
50,3,7,48,495,Texas,Winkler County,7110,8010
50,3,7,48,497,Texas,Wise County,59127,69984
50,3,7,48,499,Texas,Wood County,41964,45539
50,3,7,48,501,Texas,Yoakum County,7879,8713
50,3,7,48,503,Texas,Young County,18550,18010
50,3,7,48,505,Texas,Zapata County,14018,14179
50,3,7,48,507,Texas,Zavala County,11677,11840
40,4,8,49,000,Utah,Utah,2763885,3205958
50,4,8,49,001,Utah,Beaver County,6629,6710
50,4,8,49,003,Utah,Box Elder County,49975,56046
50,4,8,49,005,Utah,Cache County,112656,128289
50,4,8,49,007,Utah,Carbon County,21403,20463
50,4,8,49,009,Utah,Daggett County,1059,950
50,4,8,49,011,Utah,Davis County,306479,355481
50,4,8,49,013,Utah,Duchesne County,18607,19938
50,4,8,49,015,Utah,Emery County,10976,10012
50,4,8,49,017,Utah,Garfield County,5172,5051
50,4,8,49,019,Utah,Grand County,9225,9754
50,4,8,49,021,Utah,Iron County,46163,54839
50,4,8,49,023,Utah,Juab County,10246,12017
50,4,8,49,025,Utah,Kane County,7125,7886
50,4,8,49,027,Utah,Millard County,12503,13188
50,4,8,49,029,Utah,Morgan County,9469,12124
50,4,8,49,031,Utah,Piute County,1556,1479
50,4,8,49,033,Utah,Rich County,2264,2483
50,4,8,49,035,Utah,Salt Lake County,1029655,1160437
50,4,8,49,037,Utah,San Juan County,14746,15308
50,4,8,49,039,Utah,Sanpete County,27822,30939
50,4,8,49,041,Utah,Sevier County,20802,21620
50,4,8,49,043,Utah,Summit County,36324,42145
50,4,8,49,045,Utah,Tooele County,58218,72259
50,4,8,49,047,Utah,Uintah County,32588,35734
50,4,8,49,049,Utah,Utah County,516564,636235
50,4,8,49,051,Utah,Wasatch County,23530,34091
50,4,8,49,053,Utah,Washington County,138115,177556
50,4,8,49,055,Utah,Wayne County,2778,2711
50,4,8,49,057,Utah,Weber County,231236,260213
40,1,1,50,000,Vermont,Vermont,625741,623989
50,1,1,50,001,Vermont,Addison County,36821,36777
50,1,1,50,003,Vermont,Bennington County,37125,35470
50,1,1,50,005,Vermont,Caledonia County,31227,29993
50,1,1,50,007,Vermont,Chittenden County,156545,163774
50,1,1,50,009,Vermont,Essex County,6306,6163
50,1,1,50,011,Vermont,Franklin County,47746,49402
50,1,1,50,013,Vermont,Grand Isle County,6970,7235
50,1,1,50,015,Vermont,Lamoille County,24475,25362
50,1,1,50,017,Vermont,Orange County,28936,28892
50,1,1,50,019,Vermont,Orleans County,27231,27037
50,1,1,50,021,Vermont,Rutland County,61642,58191
50,1,1,50,023,Vermont,Washington County,59534,58409
50,1,1,50,025,Vermont,Windham County,44513,42222
50,1,1,50,027,Vermont,Windsor County,56670,55062
40,3,5,51,000,Virginia,Virginia,8001024,8535519
50,3,5,51,001,Virginia,Accomack County,33164,32316
50,3,5,51,003,Virginia,Albemarle County,98970,109330
50,3,5,51,005,Virginia,Alleghany County,16250,14860
50,3,5,51,007,Virginia,Amelia County,12690,13145
50,3,5,51,009,Virginia,Amherst County,32353,31605
50,3,5,51,011,Virginia,Appomattox County,14973,15911
50,3,5,51,013,Virginia,Arlington County,207627,236842
50,3,5,51,015,Virginia,Augusta County,73750,75558
50,3,5,51,017,Virginia,Bath County,4731,4147
50,3,5,51,019,Virginia,Bedford County,68676,78997
50,3,5,51,021,Virginia,Bland County,6824,6280
50,3,5,51,023,Virginia,Botetourt County,33148,33419
50,3,5,51,025,Virginia,Brunswick County,17434,16231
50,3,5,51,027,Virginia,Buchanan County,24098,21004
50,3,5,51,029,Virginia,Buckingham County,17146,17148
50,3,5,51,031,Virginia,Campbell County,54842,54885
50,3,5,51,033,Virginia,Caroline County,28545,30725
50,3,5,51,035,Virginia,Carroll County,30042,29791
50,3,5,51,036,Virginia,Charles City County,7256,6963
50,3,5,51,037,Virginia,Charlotte County,12586,11880
50,3,5,51,041,Virginia,Chesterfield County,316236,352802
50,3,5,51,043,Virginia,Clarke County,14034,14619
50,3,5,51,045,Virginia,Craig County,5190,5131
50,3,5,51,047,Virginia,Culpeper County,46689,52605
50,3,5,51,049,Virginia,Cumberland County,10052,9932
50,3,5,51,051,Virginia,Dickenson County,15903,14318
50,3,5,51,053,Virginia,Dinwiddie County,28001,28544
50,3,5,51,057,Virginia,Essex County,11151,10953
50,3,5,51,059,Virginia,Fairfax County,1081726,1147532
50,3,5,51,061,Virginia,Fauquier County,65203,71222
50,3,5,51,063,Virginia,Floyd County,15279,15749
50,3,5,51,065,Virginia,Fluvanna County,25691,27270
50,3,5,51,067,Virginia,Franklin County,56159,56042
50,3,5,51,069,Virginia,Frederick County,78305,89313
50,3,5,51,071,Virginia,Giles County,17286,16720
50,3,5,51,073,Virginia,Gloucester County,36858,37348
50,3,5,51,075,Virginia,Goochland County,21717,23753
50,3,5,51,077,Virginia,Grayson County,15533,15550
50,3,5,51,079,Virginia,Greene County,18403,19819
50,3,5,51,081,Virginia,Greensville County,12243,11336
50,3,5,51,083,Virginia,Halifax County,36241,33911
50,3,5,51,085,Virginia,Hanover County,99863,107766
50,3,5,51,087,Virginia,Henrico County,306935,330818
50,3,5,51,089,Virginia,Henry County,54151,50557
50,3,5,51,091,Virginia,Highland County,2321,2190
50,3,5,51,093,Virginia,Isle of Wight County,35270,37109
50,3,5,51,095,Virginia,James City County,67009,76523
50,3,5,51,097,Virginia,King and Queen County,6945,7025
50,3,5,51,099,Virginia,King George County,23584,26836
50,3,5,51,101,Virginia,King William County,15935,17148
50,3,5,51,103,Virginia,Lancaster County,11391,10603
50,3,5,51,105,Virginia,Lee County,25587,23423
50,3,5,51,107,Virginia,Loudoun County,312311,413538
50,3,5,51,109,Virginia,Louisa County,33153,37591
50,3,5,51,111,Virginia,Lunenburg County,12914,12196
50,3,5,51,113,Virginia,Madison County,13308,13261
50,3,5,51,115,Virginia,Mathews County,8978,8834
50,3,5,51,117,Virginia,Mecklenburg County,32727,30587
50,3,5,51,119,Virginia,Middlesex County,10959,10582
50,3,5,51,121,Virginia,Montgomery County,94392,98535
50,3,5,51,125,Virginia,Nelson County,15020,14930
50,3,5,51,127,Virginia,New Kent County,18429,23091
50,3,5,51,131,Virginia,Northampton County,12389,11710
50,3,5,51,133,Virginia,Northumberland County,12330,12095
50,3,5,51,135,Virginia,Nottoway County,15853,15232
50,3,5,51,137,Virginia,Orange County,33481,37051
50,3,5,51,139,Virginia,Page County,24042,23902
50,3,5,51,141,Virginia,Patrick County,18490,17608
50,3,5,51,143,Virginia,Pittsylvania County,63506,60354
50,3,5,51,145,Virginia,Powhatan County,28046,29652
50,3,5,51,147,Virginia,Prince Edward County,23368,22802
50,3,5,51,149,Virginia,Prince George County,35725,38353
50,3,5,51,153,Virginia,Prince William County,402002,470335
50,3,5,51,155,Virginia,Pulaski County,34872,34027
50,3,5,51,157,Virginia,Rappahannock County,7373,7370
50,3,5,51,159,Virginia,Richmond County,9254,9023
50,3,5,51,161,Virginia,Roanoke County,92376,94186
50,3,5,51,163,Virginia,Rockbridge County,22307,22573
50,3,5,51,165,Virginia,Rockingham County,76314,81948
50,3,5,51,167,Virginia,Russell County,28897,26586
50,3,5,51,169,Virginia,Scott County,23177,21566
50,3,5,51,171,Virginia,Shenandoah County,41993,43616
50,3,5,51,173,Virginia,Smyth County,32208,30104
50,3,5,51,175,Virginia,Southampton County,18570,17631
50,3,5,51,177,Virginia,Spotsylvania County,122397,136215
50,3,5,51,179,Virginia,Stafford County,128961,152882
50,3,5,51,181,Virginia,Surry County,7058,6422
50,3,5,51,183,Virginia,Sussex County,12087,11159
50,3,5,51,185,Virginia,Tazewell County,45078,40595
50,3,5,51,187,Virginia,Warren County,37575,40164
50,3,5,51,191,Virginia,Washington County,54876,53740
50,3,5,51,193,Virginia,Westmoreland County,17454,18015
50,3,5,51,195,Virginia,Wise County,41452,37383
50,3,5,51,197,Virginia,Wythe County,29235,28684
50,3,5,51,199,Virginia,York County,65464,68280
50,3,5,51,510,Virginia,Alexandria city,139966,159428
50,3,5,51,520,Virginia,Bristol city,17835,16762
50,3,5,51,530,Virginia,Buena Vista city,6650,6478
50,3,5,51,540,Virginia,Charlottesville city,43475,47266
50,3,5,51,550,Virginia,Chesapeake city,222209,244835
50,3,5,51,570,Virginia,Colonial Heights city,17411,17370
50,3,5,51,580,Virginia,Covington city,5961,5538
50,3,5,51,590,Virginia,Danville city,43055,40044
50,3,5,51,595,Virginia,Emporia city,5927,5346
50,3,5,51,600,Virginia,Fairfax city,22565,24019
50,3,5,51,610,Virginia,Falls Church city,12332,14617
50,3,5,51,620,Virginia,Franklin city,8582,7967
50,3,5,51,630,Virginia,Fredericksburg city,24286,29036
50,3,5,51,640,Virginia,Galax city,7042,6347
50,3,5,51,650,Virginia,Hampton city,137436,134510
50,3,5,51,660,Virginia,Harrisonburg city,48914,53016
50,3,5,51,670,Virginia,Hopewell city,22591,22529
50,3,5,51,678,Virginia,Lexington city,7042,7446
50,3,5,51,680,Virginia,Lynchburg city,75568,82168
50,3,5,51,683,Virginia,Manassas city,37821,41085
50,3,5,51,685,Virginia,Manassas Park city,14273,17478
50,3,5,51,690,Virginia,Martinsville city,13821,12554
50,3,5,51,700,Virginia,Newport News city,180719,179225
50,3,5,51,710,Virginia,Norfolk city,242803,242742
50,3,5,51,720,Virginia,Norton city,3958,3981
50,3,5,51,730,Virginia,Petersburg city,32420,31346
50,3,5,51,735,Virginia,Poquoson city,12150,12271
50,3,5,51,740,Virginia,Portsmouth city,95535,94398
50,3,5,51,750,Virginia,Radford city,16408,18249
50,3,5,51,760,Virginia,Richmond city,204214,230436
50,3,5,51,770,Virginia,Roanoke city,97032,99143
50,3,5,51,775,Virginia,Salem city,24802,25301
50,3,5,51,790,Virginia,Staunton city,23746,24932
50,3,5,51,800,Virginia,Suffolk city,84585,92108
50,3,5,51,810,Virginia,Virginia Beach city,437994,449974
50,3,5,51,820,Virginia,Waynesboro city,21006,22630
50,3,5,51,830,Virginia,Williamsburg city,14068,14954
50,3,5,51,840,Virginia,Winchester city,26203,28078
40,4,9,53,000,Washington,Washington,6724540,7614893
50,4,9,53,001,Washington,Adams County,18728,19983
50,4,9,53,003,Washington,Asotin County,21623,22582
50,4,9,53,005,Washington,Benton County,175177,204390
50,4,9,53,007,Washington,Chelan County,72453,77200
50,4,9,53,009,Washington,Clallam County,71404,77331
50,4,9,53,011,Washington,Clark County,425363,488241
50,4,9,53,013,Washington,Columbia County,4078,3985
50,4,9,53,015,Washington,Cowlitz County,102410,110593
50,4,9,53,017,Washington,Douglas County,38431,43429
50,4,9,53,019,Washington,Ferry County,7551,7627
50,4,9,53,021,Washington,Franklin County,78163,95222
50,4,9,53,023,Washington,Garfield County,2266,2225
50,4,9,53,025,Washington,Grant County,89120,97733
50,4,9,53,027,Washington,Grays Harbor County,72797,75061
50,4,9,53,029,Washington,Island County,78506,85141
50,4,9,53,031,Washington,Jefferson County,29872,32221
50,4,9,53,033,Washington,King County,1931249,2252782
50,4,9,53,035,Washington,Kitsap County,251133,271473
50,4,9,53,037,Washington,Kittitas County,40915,47935
50,4,9,53,039,Washington,Klickitat County,20318,22425
50,4,9,53,041,Washington,Lewis County,75455,80707
50,4,9,53,043,Washington,Lincoln County,10570,10939
50,4,9,53,045,Washington,Mason County,60699,66768
50,4,9,53,047,Washington,Okanogan County,41120,42243
50,4,9,53,049,Washington,Pacific County,20920,22471
50,4,9,53,051,Washington,Pend Oreille County,13001,13724
50,4,9,53,053,Washington,Pierce County,795225,904980
50,4,9,53,055,Washington,San Juan County,15769,17582
50,4,9,53,057,Washington,Skagit County,116901,129205
50,4,9,53,059,Washington,Skamania County,11066,12083
50,4,9,53,061,Washington,Snohomish County,713335,822083
50,4,9,53,063,Washington,Spokane County,471221,522798
50,4,9,53,065,Washington,Stevens County,43531,45723
50,4,9,53,067,Washington,Thurston County,252264,290536
50,4,9,53,069,Washington,Wahkiakum County,3978,4488
50,4,9,53,071,Washington,Walla Walla County,58781,60760
50,4,9,53,073,Washington,Whatcom County,201140,229247
50,4,9,53,075,Washington,Whitman County,44776,50104
50,4,9,53,077,Washington,Yakima County,243231,250873
40,3,5,54,000,West Virginia,West Virginia,1852994,1792147
50,3,5,54,001,West Virginia,Barbour County,16589,16441
50,3,5,54,003,West Virginia,Berkeley County,104169,119171
50,3,5,54,005,West Virginia,Boone County,24629,21457
50,3,5,54,007,West Virginia,Braxton County,14523,13957
50,3,5,54,009,West Virginia,Brooke County,24069,21939
50,3,5,54,011,West Virginia,Cabell County,96319,91945
50,3,5,54,013,West Virginia,Calhoun County,7627,7109
50,3,5,54,015,West Virginia,Clay County,9386,8508
50,3,5,54,017,West Virginia,Doddridge County,8202,8448
50,3,5,54,019,West Virginia,Fayette County,46039,42406
50,3,5,54,021,West Virginia,Gilmer County,8693,7823
50,3,5,54,023,West Virginia,Grant County,11937,11568
50,3,5,54,025,West Virginia,Greenbrier County,35480,34662
50,3,5,54,027,West Virginia,Hampshire County,23964,23175
50,3,5,54,029,West Virginia,Hancock County,30676,28810
50,3,5,54,031,West Virginia,Hardy County,14025,13776
50,3,5,54,033,West Virginia,Harrison County,69099,67256
50,3,5,54,035,West Virginia,Jackson County,29211,28576
50,3,5,54,037,West Virginia,Jefferson County,53498,57146
50,3,5,54,039,West Virginia,Kanawha County,193063,178124
50,3,5,54,041,West Virginia,Lewis County,16372,15907
50,3,5,54,043,West Virginia,Lincoln County,21720,20409
50,3,5,54,045,West Virginia,Logan County,36743,32019
50,3,5,54,047,West Virginia,McDowell County,22113,17624
50,3,5,54,049,West Virginia,Marion County,56418,56072
50,3,5,54,051,West Virginia,Marshall County,33107,30531
50,3,5,54,053,West Virginia,Mason County,27324,26516
50,3,5,54,055,West Virginia,Mercer County,62264,58758
50,3,5,54,057,West Virginia,Mineral County,28212,26868
50,3,5,54,059,West Virginia,Mingo County,26839,23424
50,3,5,54,061,West Virginia,Monongalia County,96189,105612
50,3,5,54,063,West Virginia,Monroe County,13502,13275
50,3,5,54,065,West Virginia,Morgan County,17541,17884
50,3,5,54,067,West Virginia,Nicholas County,26233,24496
50,3,5,54,069,West Virginia,Ohio County,44443,41411
50,3,5,54,071,West Virginia,Pendleton County,7695,6969
50,3,5,54,073,West Virginia,Pleasants County,7605,7460
50,3,5,54,075,West Virginia,Pocahontas County,8719,8247
50,3,5,54,077,West Virginia,Preston County,33520,33432
50,3,5,54,079,West Virginia,Putnam County,55486,56450
50,3,5,54,081,West Virginia,Raleigh County,78859,73361
50,3,5,54,083,West Virginia,Randolph County,29405,28695
50,3,5,54,085,West Virginia,Ritchie County,10449,9554
50,3,5,54,087,West Virginia,Roane County,14926,13688
50,3,5,54,089,West Virginia,Summers County,13927,12573
50,3,5,54,091,West Virginia,Taylor County,16895,16695
50,3,5,54,093,West Virginia,Tucker County,7141,6839
50,3,5,54,095,West Virginia,Tyler County,9208,8591
50,3,5,54,097,West Virginia,Upshur County,24254,24176
50,3,5,54,099,West Virginia,Wayne County,42481,39402
50,3,5,54,101,West Virginia,Webster County,9154,8114
50,3,5,54,103,West Virginia,Wetzel County,16583,15065
50,3,5,54,105,West Virginia,Wirt County,5717,5821
50,3,5,54,107,West Virginia,Wood County,86956,83518
50,3,5,54,109,West Virginia,Wyoming County,23796,20394
40,2,3,55,000,Wisconsin,Wisconsin,5686986,5822434
50,2,3,55,001,Wisconsin,Adams County,20875,20220
50,2,3,55,003,Wisconsin,Ashland County,16157,15562
50,2,3,55,005,Wisconsin,Barron County,45870,45244
50,2,3,55,007,Wisconsin,Bayfield County,15014,15036
50,2,3,55,009,Wisconsin,Brown County,248007,264542
50,2,3,55,011,Wisconsin,Buffalo County,13587,13031
50,2,3,55,013,Wisconsin,Burnett County,15457,15414
50,2,3,55,015,Wisconsin,Calumet County,48971,50089
50,2,3,55,017,Wisconsin,Chippewa County,62415,64658
50,2,3,55,019,Wisconsin,Clark County,34690,34774
50,2,3,55,021,Wisconsin,Columbia County,56833,57532
50,2,3,55,023,Wisconsin,Crawford County,16644,16131
50,2,3,55,025,Wisconsin,Dane County,488073,546695
50,2,3,55,027,Wisconsin,Dodge County,88759,87839
50,2,3,55,029,Wisconsin,Door County,27785,27668
50,2,3,55,031,Wisconsin,Douglas County,44159,43150
50,2,3,55,033,Wisconsin,Dunn County,43857,45368
50,2,3,55,035,Wisconsin,Eau Claire County,98736,104646
50,2,3,55,037,Wisconsin,Florence County,4423,4295
50,2,3,55,039,Wisconsin,Fond du Lac County,101633,103403
50,2,3,55,041,Wisconsin,Forest County,9304,9004
50,2,3,55,043,Wisconsin,Grant County,51208,51439
50,2,3,55,045,Wisconsin,Green County,36842,36960
50,2,3,55,047,Wisconsin,Green Lake County,19051,18913
50,2,3,55,049,Wisconsin,Iowa County,23687,23678
50,2,3,55,051,Wisconsin,Iron County,5916,5687
50,2,3,55,053,Wisconsin,Jackson County,20449,20643
